channel,service,snr_db,traffic_class,sigma_band,upload_airtime_s,queue_wait_W_s,T4_comm_mean_s,load,c2_mode,comm_latency_s,T4_mean_s,T4_s,d_TC_m,d_TC_default_m,rel_capacity,N_ref_illustrative
rician,M0_naive,15.0,SAIL I-II,2,5.3206,1.1201,2.9201,nominal,dedicated,5.3206,8.94,17.414,383.93,370.49,0.965,4.657
rician,M0_naive,20.0,SAIL I-II,0,5.3206,1.1201,2.9201,nominal,dedicated,5.3206,8.94,8.94,242.19,228.75,0.9445,4.58
rician,M0_naive,20.0,SAIL I-II,1,5.3206,1.1201,2.9201,nominal,dedicated,5.3206,8.94,13.177,313.06,299.62,0.9571,4.627
rician,M0_naive,20.0,SAIL I-II,2,5.3206,1.1201,2.9201,nominal,dedicated,5.3206,8.94,17.414,383.93,370.49,0.965,4.657
awgn,M1_image,-5.0,SAIL I-II,0,4.0124,0.8447,2.6447,nominal,dedicated,4.0124,8.665,8.665,238.88,228.75,0.9576,4.629
awgn,M1_image,-5.0,SAIL I-II,1,4.0124,0.8447,2.6447,nominal,dedicated,4.0124,8.665,12.902,309.75,299.62,0.9673,4.666
awgn,M1_image,-5.0,SAIL I-II,2,4.0124,0.8447,2.6447,nominal,dedicated,4.0124,8.665,17.138,380.62,370.49,0.9734,4.689
awgn,M3_token,-5.0,SAIL I-II,0,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,7.823,228.78,228.75,0.9998,4.789
awgn,M3_token,-5.0,SAIL I-II,1,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,12.06,299.65,299.62,0.9999,4.79
awgn,M3_token,-5.0,SAIL I-II,2,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,16.297,370.52,370.49,0.9999,4.79
awgn,M4_adaptive,-5.0,SAIL I-II,0,2.6432,0.5565,2.3565,nominal,dedicated,2.6559,8.376,8.376,235.42,228.75,0.9716,4.683
awgn,M4_adaptive,-5.0,SAIL I-II,1,2.6432,0.5565,2.3565,nominal,dedicated,2.6559,8.376,12.613,306.29,299.62,0.9782,4.707
awgn,M4_adaptive,-5.0,SAIL I-II,2,2.6432,0.5565,2.3565,nominal,dedicated,2.6559,8.376,16.85,377.16,370.49,0.9823,4.723
awgn,M1_image,0.0,SAIL I-II,0,1.241,0.2613,2.0613,nominal,dedicated,1.241,8.081,8.081,231.88,228.75,0.9865,4.739
awgn,M1_image,0.0,SAIL I-II,1,1.241,0.2613,2.0613,nominal,dedicated,1.241,8.081,12.318,302.75,299.62,0.9896,4.751
awgn,M1_image,0.0,SAIL I-II,2,1.241,0.2613,2.0613,nominal,dedicated,1.241,8.081,16.555,373.62,370.49,0.9916,4.758
awgn,M3_token,0.0,SAIL I-II,0,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,7.823,228.78,228.75,0.9998,4.789
awgn,M3_token,0.0,SAIL I-II,1,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,12.06,299.65,299.62,0.9999,4.79
awgn,M3_token,0.0,SAIL I-II,2,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,16.297,370.52,370.49,0.9999,4.79
awgn,M4_adaptive,0.0,SAIL I-II,0,0.8221,0.1731,1.9731,nominal,dedicated,0.8348,7.993,7.993,230.82,228.75,0.991,4.756
awgn,M4_adaptive,0.0,SAIL I-II,1,0.8221,0.1731,1.9731,nominal,dedicated,0.8348,7.993,12.23,301.69,299.62,0.9931,4.764
awgn,M4_adaptive,0.0,SAIL I-II,2,0.8221,0.1731,1.9731,nominal,dedicated,0.8348,7.993,16.467,372.56,370.49,0.9944,4.769
awgn,M1_image,5.0,SAIL I-II,0,0.761,0.1602,1.9602,nominal,dedicated,0.761,7.98,7.98,230.67,228.75,0.9917,4.758
awgn,M1_image,5.0,SAIL I-II,1,0.761,0.1602,1.9602,nominal,dedicated,0.761,7.98,12.217,301.54,299.62,0.9936,4.766
awgn,M1_image,5.0,SAIL I-II,2,0.761,0.1602,1.9602,nominal,dedicated,0.761,7.98,16.454,372.41,370.49,0.9948,4.77
awgn,M3_token,5.0,SAIL I-II,0,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,7.823,228.78,228.75,0.9998,4.789
awgn,M3_token,5.0,SAIL I-II,1,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,12.06,299.65,299.62,0.9999,4.79
awgn,M3_token,5.0,SAIL I-II,2,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,16.297,370.52,370.49,0.9999,4.79
awgn,M4_adaptive,5.0,SAIL I-II,0,0.5055,0.1064,1.9064,nominal,dedicated,0.5182,7.926,7.926,230.02,228.75,0.9944,4.769
awgn,M4_adaptive,5.0,SAIL I-II,1,0.5055,0.1064,1.9064,nominal,dedicated,0.5182,7.926,12.163,300.89,299.62,0.9958,4.774
awgn,M4_adaptive,5.0,SAIL I-II,2,0.5055,0.1064,1.9064,nominal,dedicated,0.5182,7.926,16.4,371.76,370.49,0.9966,4.777
awgn,M1_image,10.0,SAIL I-II,0,0.5866,0.1235,1.9235,nominal,dedicated,0.5866,7.943,7.943,230.23,228.75,0.9936,4.766
awgn,M1_image,10.0,SAIL I-II,1,0.5866,0.1235,1.9235,nominal,dedicated,0.5866,7.943,12.18,301.1,299.62,0.9951,4.771
awgn,M1_image,10.0,SAIL I-II,2,0.5866,0.1235,1.9235,nominal,dedicated,0.5866,7.943,16.417,371.97,370.49,0.996,4.775
awgn,M3_token,10.0,SAIL I-II,0,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,7.823,228.78,228.75,0.9998,4.789
awgn,M3_token,10.0,SAIL I-II,1,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,12.06,299.65,299.62,0.9999,4.79
awgn,M3_token,10.0,SAIL I-II,2,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,16.297,370.52,370.49,0.9999,4.79
awgn,M4_adaptive,10.0,SAIL I-II,0,0.391,0.0823,1.8823,nominal,dedicated,0.4037,7.902,7.902,229.73,228.75,0.9957,4.774
awgn,M4_adaptive,10.0,SAIL I-II,1,0.391,0.0823,1.8823,nominal,dedicated,0.4037,7.902,12.139,300.6,299.62,0.9967,4.778
awgn,M4_adaptive,10.0,SAIL I-II,2,0.391,0.0823,1.8823,nominal,dedicated,0.4037,7.902,16.376,371.47,370.49,0.9973,4.78
awgn,M1_image,15.0,SAIL I-II,0,0.4445,0.0936,1.8936,nominal,dedicated,0.4445,7.914,7.914,229.87,228.75,0.9951,4.771
awgn,M1_image,15.0,SAIL I-II,1,0.4445,0.0936,1.8936,nominal,dedicated,0.4445,7.914,12.15,300.74,299.62,0.9963,4.776
awgn,M1_image,15.0,SAIL I-II,2,0.4445,0.0936,1.8936,nominal,dedicated,0.4445,7.914,16.387,371.61,370.49,0.997,4.779
awgn,M3_token,15.0,SAIL I-II,0,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,7.823,228.78,228.75,0.9998,4.789
awgn,M3_token,15.0,SAIL I-II,1,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,12.06,299.65,299.62,0.9999,4.79
awgn,M3_token,15.0,SAIL I-II,2,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,16.297,370.52,370.49,0.9999,4.79
awgn,M4_adaptive,15.0,SAIL I-II,0,0.2974,0.0626,1.8626,nominal,dedicated,0.3101,7.883,7.883,229.5,228.75,0.9967,4.778
awgn,M4_adaptive,15.0,SAIL I-II,1,0.2974,0.0626,1.8626,nominal,dedicated,0.3101,7.883,12.119,300.37,299.62,0.9975,4.781
awgn,M4_adaptive,15.0,SAIL I-II,2,0.2974,0.0626,1.8626,nominal,dedicated,0.3101,7.883,16.356,371.24,370.49,0.998,4.782
awgn,M1_image,20.0,SAIL I-II,0,0.3383,0.0712,1.8712,nominal,dedicated,0.3383,7.891,7.891,229.6,228.75,0.9963,4.776
awgn,M1_image,20.0,SAIL I-II,1,0.3383,0.0712,1.8712,nominal,dedicated,0.3383,7.891,12.128,300.47,299.62,0.9972,4.779
awgn,M1_image,20.0,SAIL I-II,2,0.3383,0.0712,1.8712,nominal,dedicated,0.3383,7.891,16.365,371.34,370.49,0.9977,4.781
awgn,M3_token,20.0,SAIL I-II,0,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,7.823,228.78,228.75,0.9998,4.789
awgn,M3_token,20.0,SAIL I-II,1,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,12.06,299.65,299.62,0.9999,4.79
awgn,M3_token,20.0,SAIL I-II,2,0.0139,0.0029,1.8029,nominal,dedicated,0.0511,7.823,16.297,370.52,370.49,0.9999,4.79
awgn,M4_adaptive,20.0,SAIL I-II,0,0.2277,0.0479,1.8479,nominal,dedicated,0.2404,7.868,7.868,229.32,228.75,0.9975,4.78
awgn,M4_adaptive,20.0,SAIL I-II,1,0.2277,0.0479,1.8479,nominal,dedicated,0.2404,7.868,12.105,300.19,299.62,0.9981,4.783
awgn,M4_adaptive,20.0,SAIL I-II,2,0.2277,0.0479,1.8479,nominal,dedicated,0.2404,7.868,16.342,371.06,370.49,0.9984,4.784
awgn,M2_analog,-5.0,SAIL I-II,0,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,7.883,229.5,228.75,0.9967,4.777
awgn,M2_analog,-5.0,SAIL I-II,1,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,12.12,300.37,299.62,0.9975,4.78
awgn,M2_analog,-5.0,SAIL I-II,2,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,16.357,371.24,370.49,0.998,4.782
awgn,M2_analog,0.0,SAIL I-II,0,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,7.883,229.5,228.75,0.9967,4.777
awgn,M2_analog,0.0,SAIL I-II,1,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,12.12,300.37,299.62,0.9975,4.78
awgn,M2_analog,0.0,SAIL I-II,2,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,16.357,371.24,370.49,0.998,4.782
awgn,M2_analog,5.0,SAIL I-II,0,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,7.883,229.5,228.75,0.9967,4.777
awgn,M2_analog,5.0,SAIL I-II,1,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,12.12,300.37,299.62,0.9975,4.78
awgn,M2_analog,5.0,SAIL I-II,2,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,16.357,371.24,370.49,0.998,4.782
awgn,M2_analog,10.0,SAIL I-II,0,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,7.883,229.5,228.75,0.9967,4.777
awgn,M2_analog,10.0,SAIL I-II,1,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,12.12,300.37,299.62,0.9975,4.78
awgn,M2_analog,10.0,SAIL I-II,2,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,16.357,371.24,370.49,0.998,4.782
awgn,M2_analog,15.0,SAIL I-II,0,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,7.883,229.5,228.75,0.9967,4.777
awgn,M2_analog,15.0,SAIL I-II,1,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,12.12,300.37,299.62,0.9975,4.78
awgn,M2_analog,15.0,SAIL I-II,2,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,16.357,371.24,370.49,0.998,4.782
awgn,M2_analog,20.0,SAIL I-II,0,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,7.883,229.5,228.75,0.9967,4.777
awgn,M2_analog,20.0,SAIL I-II,1,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,12.12,300.37,299.62,0.9975,4.78
awgn,M2_analog,20.0,SAIL I-II,2,0.3,0.0632,1.8632,nominal,dedicated,0.3,7.883,16.357,371.24,370.49,0.998,4.782
awgn,M0_naive,-5.0,SAIL I-II,0,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,8.94,242.19,228.75,0.9445,4.58
awgn,M0_naive,-5.0,SAIL I-II,1,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,13.177,313.06,299.62,0.9571,4.627
awgn,M0_naive,-5.0,SAIL I-II,2,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,17.414,383.93,370.49,0.965,4.657
awgn,M0_naive,0.0,SAIL I-II,0,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,8.94,242.19,228.75,0.9445,4.58
awgn,M0_naive,0.0,SAIL I-II,1,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,13.177,313.06,299.62,0.9571,4.627
awgn,M0_naive,0.0,SAIL I-II,2,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,17.414,383.93,370.49,0.965,4.657
awgn,M0_naive,5.0,SAIL I-II,0,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,8.94,242.19,228.75,0.9445,4.58
awgn,M0_naive,5.0,SAIL I-II,1,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,13.177,313.06,299.62,0.9571,4.627
awgn,M0_naive,5.0,SAIL I-II,2,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,17.414,383.93,370.49,0.965,4.657
awgn,M0_naive,10.0,SAIL I-II,0,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,8.94,242.19,228.75,0.9445,4.58
awgn,M0_naive,10.0,SAIL I-II,1,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,13.177,313.06,299.62,0.9571,4.627
awgn,M0_naive,10.0,SAIL I-II,2,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,17.414,383.93,370.49,0.965,4.657
awgn,M0_naive,15.0,SAIL I-II,0,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,8.94,242.19,228.75,0.9445,4.58
awgn,M0_naive,15.0,SAIL I-II,1,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,13.177,313.06,299.62,0.9571,4.627
awgn,M0_naive,15.0,SAIL I-II,2,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,17.414,383.93,370.49,0.965,4.657
awgn,M0_naive,20.0,SAIL I-II,0,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,8.94,242.19,228.75,0.9445,4.58
awgn,M0_naive,20.0,SAIL I-II,1,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,13.177,313.06,299.62,0.9571,4.627
awgn,M0_naive,20.0,SAIL I-II,2,5.3209,1.1202,2.9202,nominal,dedicated,5.3209,8.94,17.414,383.93,370.49,0.965,4.657
