channel,service,snr_db,traffic_class,sigma_band,upload_airtime_s,queue_wait_W_s,T4_comm_mean_s,load,c2_mode,comm_latency_s,T4_mean_s,T4_s,d_TC_m,d_TC_default_m,rel_capacity,N_ref_illustrative
rician,M0_naive,20.0,SAIL I-II,2,5.3206,2.0522,3.8522,peak,dedicated,5.3206,9.872,18.346,395.11,370.49,0.9377,4.554
awgn,M1_image,-5.0,SAIL I-II,0,4.0124,1.5476,3.3476,peak,dedicated,4.0124,9.368,9.368,247.32,228.75,0.9249,4.505
awgn,M1_image,-5.0,SAIL I-II,1,4.0124,1.5476,3.3476,peak,dedicated,4.0124,9.368,13.604,318.19,299.62,0.9416,4.569
awgn,M1_image,-5.0,SAIL I-II,2,4.0124,1.5476,3.3476,peak,dedicated,4.0124,9.368,17.841,389.06,370.49,0.9523,4.609
awgn,M3_token,-5.0,SAIL I-II,0,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,7.825,228.81,228.75,0.9997,4.789
awgn,M3_token,-5.0,SAIL I-II,1,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,12.062,299.68,299.62,0.9998,4.789
awgn,M3_token,-5.0,SAIL I-II,2,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,16.299,370.55,370.49,0.9998,4.789
awgn,M4_adaptive,-5.0,SAIL I-II,0,2.6432,1.0195,2.8195,peak,dedicated,2.6559,8.84,8.84,240.98,228.75,0.9492,4.598
awgn,M4_adaptive,-5.0,SAIL I-II,1,2.6432,1.0195,2.8195,peak,dedicated,2.6559,8.84,13.076,311.85,299.62,0.9608,4.641
awgn,M4_adaptive,-5.0,SAIL I-II,2,2.6432,1.0195,2.8195,peak,dedicated,2.6559,8.84,17.313,382.72,370.49,0.968,4.669
awgn,M1_image,0.0,SAIL I-II,0,1.241,0.4787,2.2787,peak,dedicated,1.241,8.299,8.299,234.49,228.75,0.9755,4.697
awgn,M1_image,0.0,SAIL I-II,1,1.241,0.4787,2.2787,peak,dedicated,1.241,8.299,12.535,305.36,299.62,0.9812,4.719
awgn,M1_image,0.0,SAIL I-II,2,1.241,0.4787,2.2787,peak,dedicated,1.241,8.299,16.772,376.23,370.49,0.9847,4.732
awgn,M3_token,0.0,SAIL I-II,0,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,7.825,228.81,228.75,0.9997,4.789
awgn,M3_token,0.0,SAIL I-II,1,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,12.062,299.68,299.62,0.9998,4.789
awgn,M3_token,0.0,SAIL I-II,2,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,16.299,370.55,370.49,0.9998,4.789
awgn,M4_adaptive,0.0,SAIL I-II,0,0.8221,0.3171,2.1171,peak,dedicated,0.8348,8.137,8.137,232.55,228.75,0.9836,4.728
awgn,M4_adaptive,0.0,SAIL I-II,1,0.8221,0.3171,2.1171,peak,dedicated,0.8348,8.137,12.374,303.42,299.62,0.9875,4.742
awgn,M4_adaptive,0.0,SAIL I-II,2,0.8221,0.3171,2.1171,peak,dedicated,0.8348,8.137,16.611,374.29,370.49,0.9898,4.751
awgn,M1_image,5.0,SAIL I-II,0,0.761,0.2935,2.0935,peak,dedicated,0.761,8.114,8.114,232.27,228.75,0.9848,4.733
awgn,M1_image,5.0,SAIL I-II,1,0.761,0.2935,2.0935,peak,dedicated,0.761,8.114,12.35,303.14,299.62,0.9884,4.746
awgn,M1_image,5.0,SAIL I-II,2,0.761,0.2935,2.0935,peak,dedicated,0.761,8.114,16.587,374.01,370.49,0.9906,4.754
awgn,M3_token,5.0,SAIL I-II,0,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,7.825,228.81,228.75,0.9997,4.789
awgn,M3_token,5.0,SAIL I-II,1,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,12.062,299.68,299.62,0.9998,4.789
awgn,M3_token,5.0,SAIL I-II,2,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,16.299,370.55,370.49,0.9998,4.789
awgn,M4_adaptive,5.0,SAIL I-II,0,0.5055,0.195,1.995,peak,dedicated,0.5182,8.015,8.015,231.09,228.75,0.9899,4.752
awgn,M4_adaptive,5.0,SAIL I-II,1,0.5055,0.195,1.995,peak,dedicated,0.5182,8.015,12.252,301.96,299.62,0.9923,4.761
awgn,M4_adaptive,5.0,SAIL I-II,2,0.5055,0.195,1.995,peak,dedicated,0.5182,8.015,16.489,372.83,370.49,0.9937,4.766
awgn,M1_image,10.0,SAIL I-II,0,0.5866,0.2263,2.0263,peak,dedicated,0.5866,8.046,8.046,231.46,228.75,0.9883,4.746
awgn,M1_image,10.0,SAIL I-II,1,0.5866,0.2263,2.0263,peak,dedicated,0.5866,8.046,12.283,302.33,299.62,0.991,4.756
awgn,M1_image,10.0,SAIL I-II,2,0.5866,0.2263,2.0263,peak,dedicated,0.5866,8.046,16.52,373.2,370.49,0.9927,4.762
awgn,M3_token,10.0,SAIL I-II,0,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,7.825,228.81,228.75,0.9997,4.789
awgn,M3_token,10.0,SAIL I-II,1,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,12.062,299.68,299.62,0.9998,4.789
awgn,M3_token,10.0,SAIL I-II,2,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,16.299,370.55,370.49,0.9998,4.789
awgn,M4_adaptive,10.0,SAIL I-II,0,0.391,0.1508,1.9508,peak,dedicated,0.4037,7.971,7.971,230.56,228.75,0.9922,4.76
awgn,M4_adaptive,10.0,SAIL I-II,1,0.391,0.1508,1.9508,peak,dedicated,0.4037,7.971,12.208,301.43,299.62,0.994,4.767
awgn,M4_adaptive,10.0,SAIL I-II,2,0.391,0.1508,1.9508,peak,dedicated,0.4037,7.971,16.444,372.3,370.49,0.9951,4.772
awgn,M1_image,15.0,SAIL I-II,0,0.4445,0.1715,1.9715,peak,dedicated,0.4445,7.991,7.991,230.8,228.75,0.9911,4.756
awgn,M1_image,15.0,SAIL I-II,1,0.4445,0.1715,1.9715,peak,dedicated,0.4445,7.991,12.228,301.67,299.62,0.9932,4.764
awgn,M1_image,15.0,SAIL I-II,2,0.4445,0.1715,1.9715,peak,dedicated,0.4445,7.991,16.465,372.54,370.49,0.9945,4.769
awgn,M3_token,15.0,SAIL I-II,0,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,7.825,228.81,228.75,0.9997,4.789
awgn,M3_token,15.0,SAIL I-II,1,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,12.062,299.68,299.62,0.9998,4.789
awgn,M3_token,15.0,SAIL I-II,2,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,16.299,370.55,370.49,0.9998,4.789
awgn,M4_adaptive,15.0,SAIL I-II,0,0.2974,0.1147,1.9147,peak,dedicated,0.3101,7.935,7.935,230.12,228.75,0.994,4.767
awgn,M4_adaptive,15.0,SAIL I-II,1,0.2974,0.1147,1.9147,peak,dedicated,0.3101,7.935,12.172,300.99,299.62,0.9954,4.773
awgn,M4_adaptive,15.0,SAIL I-II,2,0.2974,0.1147,1.9147,peak,dedicated,0.3101,7.935,16.408,371.86,370.49,0.9963,4.776
awgn,M1_image,20.0,SAIL I-II,0,0.3383,0.1305,1.9305,peak,dedicated,0.3383,7.95,7.95,230.31,228.75,0.9932,4.764
awgn,M1_image,20.0,SAIL I-II,1,0.3383,0.1305,1.9305,peak,dedicated,0.3383,7.95,12.187,301.18,299.62,0.9948,4.77
awgn,M1_image,20.0,SAIL I-II,2,0.3383,0.1305,1.9305,peak,dedicated,0.3383,7.95,16.424,372.05,370.49,0.9958,4.774
awgn,M3_token,20.0,SAIL I-II,0,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,7.825,228.81,228.75,0.9997,4.789
awgn,M3_token,20.0,SAIL I-II,1,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,12.062,299.68,299.62,0.9998,4.789
awgn,M3_token,20.0,SAIL I-II,2,0.0139,0.0054,1.8054,peak,dedicated,0.0511,7.825,16.299,370.55,370.49,0.9998,4.789
awgn,M4_adaptive,20.0,SAIL I-II,0,0.2277,0.0878,1.8878,peak,dedicated,0.2404,7.908,7.908,229.8,228.75,0.9954,4.773
awgn,M4_adaptive,20.0,SAIL I-II,1,0.2277,0.0878,1.8878,peak,dedicated,0.2404,7.908,12.145,300.67,299.62,0.9965,4.777
awgn,M4_adaptive,20.0,SAIL I-II,2,0.2277,0.0878,1.8878,peak,dedicated,0.2404,7.908,16.381,371.54,370.49,0.9972,4.779
awgn,M2_analog,-5.0,SAIL I-II,0,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,7.936,230.13,228.75,0.994,4.767
awgn,M2_analog,-5.0,SAIL I-II,1,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,12.173,301.0,299.62,0.9954,4.773
awgn,M2_analog,-5.0,SAIL I-II,2,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,16.409,371.87,370.49,0.9963,4.776
awgn,M2_analog,0.0,SAIL I-II,0,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,7.936,230.13,228.75,0.994,4.767
awgn,M2_analog,0.0,SAIL I-II,1,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,12.173,301.0,299.62,0.9954,4.773
awgn,M2_analog,0.0,SAIL I-II,2,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,16.409,371.87,370.49,0.9963,4.776
awgn,M2_analog,5.0,SAIL I-II,0,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,7.936,230.13,228.75,0.994,4.767
awgn,M2_analog,5.0,SAIL I-II,1,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,12.173,301.0,299.62,0.9954,4.773
awgn,M2_analog,5.0,SAIL I-II,2,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,16.409,371.87,370.49,0.9963,4.776
awgn,M2_analog,10.0,SAIL I-II,0,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,7.936,230.13,228.75,0.994,4.767
awgn,M2_analog,10.0,SAIL I-II,1,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,12.173,301.0,299.62,0.9954,4.773
awgn,M2_analog,10.0,SAIL I-II,2,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,16.409,371.87,370.49,0.9963,4.776
awgn,M2_analog,15.0,SAIL I-II,0,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,7.936,230.13,228.75,0.994,4.767
awgn,M2_analog,15.0,SAIL I-II,1,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,12.173,301.0,299.62,0.9954,4.773
awgn,M2_analog,15.0,SAIL I-II,2,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,16.409,371.87,370.49,0.9963,4.776
awgn,M2_analog,20.0,SAIL I-II,0,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,7.936,230.13,228.75,0.994,4.767
awgn,M2_analog,20.0,SAIL I-II,1,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,12.173,301.0,299.62,0.9954,4.773
awgn,M2_analog,20.0,SAIL I-II,2,0.3,0.1157,1.9157,peak,dedicated,0.3,7.936,16.409,371.87,370.49,0.9963,4.776
awgn,M0_naive,-5.0,SAIL I-II,0,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,9.872,253.37,228.75,0.9028,4.422
awgn,M0_naive,-5.0,SAIL I-II,1,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,14.109,324.24,299.62,0.924,4.502
awgn,M0_naive,-5.0,SAIL I-II,2,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,18.346,395.11,370.49,0.9377,4.554
awgn,M0_naive,0.0,SAIL I-II,0,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,9.872,253.37,228.75,0.9028,4.422
awgn,M0_naive,0.0,SAIL I-II,1,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,14.109,324.24,299.62,0.924,4.502
awgn,M0_naive,0.0,SAIL I-II,2,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,18.346,395.11,370.49,0.9377,4.554
awgn,M0_naive,5.0,SAIL I-II,0,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,9.872,253.37,228.75,0.9028,4.422
awgn,M0_naive,5.0,SAIL I-II,1,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,14.109,324.24,299.62,0.924,4.502
awgn,M0_naive,5.0,SAIL I-II,2,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,18.346,395.11,370.49,0.9377,4.554
awgn,M0_naive,10.0,SAIL I-II,0,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,9.872,253.37,228.75,0.9028,4.422
awgn,M0_naive,10.0,SAIL I-II,1,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,14.109,324.24,299.62,0.924,4.502
awgn,M0_naive,10.0,SAIL I-II,2,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,18.346,395.11,370.49,0.9377,4.554
awgn,M0_naive,15.0,SAIL I-II,0,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,9.872,253.37,228.75,0.9028,4.422
awgn,M0_naive,15.0,SAIL I-II,1,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,14.109,324.24,299.62,0.924,4.502
awgn,M0_naive,15.0,SAIL I-II,2,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,18.346,395.11,370.49,0.9377,4.554
awgn,M0_naive,20.0,SAIL I-II,0,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,9.872,253.37,228.75,0.9028,4.422
awgn,M0_naive,20.0,SAIL I-II,1,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,14.109,324.24,299.62,0.924,4.502
awgn,M0_naive,20.0,SAIL I-II,2,5.3209,2.0523,3.8523,peak,dedicated,5.3209,9.872,18.346,395.11,370.49,0.9377,4.554
