channel,service,snr_db,traffic_class,sigma_band,upload_airtime_s,queue_wait_W_s,T4_comm_mean_s,load,c2_mode,comm_latency_s,T4_mean_s,T4_s,d_TC_m,d_TC_default_m,rel_capacity,N_ref_illustrative
rician,M3_token,-5.0,SAIL I-II,0,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,7.828,228.84,228.75,0.9996,4.788
rician,M3_token,-5.0,SAIL I-II,1,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,12.065,299.71,299.62,0.9997,4.789
rician,M3_token,-5.0,SAIL I-II,2,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,16.301,370.58,370.49,0.9997,4.789
rician,M4_adaptive,-5.0,SAIL I-II,0,1.8159,0.9685,2.7685,peak,shared,1.8294,8.788,8.788,240.37,228.75,0.9517,4.607
rician,M4_adaptive,-5.0,SAIL I-II,1,1.8159,0.9685,2.7685,peak,shared,1.8294,8.788,13.025,311.24,299.62,0.9627,4.648
rician,M4_adaptive,-5.0,SAIL I-II,2,1.8159,0.9685,2.7685,peak,shared,1.8294,8.788,17.262,382.11,370.49,0.9696,4.675
rician,M1_image,0.0,SAIL I-II,0,1.3703,0.7308,2.5308,peak,shared,1.3703,8.551,8.551,237.52,228.75,0.9631,4.65
rician,M1_image,0.0,SAIL I-II,1,1.3703,0.7308,2.5308,peak,shared,1.3703,8.551,12.788,308.39,299.62,0.9716,4.682
rician,M1_image,0.0,SAIL I-II,2,1.3703,0.7308,2.5308,peak,shared,1.3703,8.551,17.024,379.26,370.49,0.9769,4.702
rician,M3_token,0.0,SAIL I-II,0,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,7.828,228.84,228.75,0.9996,4.788
rician,M3_token,0.0,SAIL I-II,1,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,12.065,299.71,299.62,0.9997,4.789
rician,M3_token,0.0,SAIL I-II,2,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,16.301,370.58,370.49,0.9997,4.789
rician,M4_adaptive,0.0,SAIL I-II,0,0.7581,0.4043,2.2043,peak,shared,0.7716,8.224,8.224,233.6,228.75,0.9792,4.711
rician,M4_adaptive,0.0,SAIL I-II,1,0.7581,0.4043,2.2043,peak,shared,0.7716,8.224,12.461,304.47,299.62,0.9841,4.73
rician,M4_adaptive,0.0,SAIL I-II,2,0.7581,0.4043,2.2043,peak,shared,0.7716,8.224,16.698,375.34,370.49,0.9871,4.741
rician,M1_image,5.0,SAIL I-II,0,0.7838,0.418,2.218,peak,shared,0.7838,8.238,8.238,233.76,228.75,0.9785,4.709
rician,M1_image,5.0,SAIL I-II,1,0.7838,0.418,2.218,peak,shared,0.7838,8.238,12.475,304.63,299.62,0.9835,4.728
rician,M1_image,5.0,SAIL I-II,2,0.7838,0.418,2.218,peak,shared,0.7838,8.238,16.712,375.5,370.49,0.9866,4.739
rician,M3_token,5.0,SAIL I-II,0,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,7.828,228.84,228.75,0.9996,4.788
rician,M3_token,5.0,SAIL I-II,1,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,12.065,299.71,299.62,0.9997,4.789
rician,M3_token,5.0,SAIL I-II,2,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,16.301,370.58,370.49,0.9997,4.789
rician,M4_adaptive,5.0,SAIL I-II,0,0.4379,0.2335,2.0335,peak,shared,0.4514,8.054,8.054,231.55,228.75,0.9879,4.744
rician,M4_adaptive,5.0,SAIL I-II,1,0.4379,0.2335,2.0335,peak,shared,0.4514,8.054,12.29,302.42,299.62,0.9907,4.755
rician,M4_adaptive,5.0,SAIL I-II,2,0.4379,0.2335,2.0335,peak,shared,0.4514,8.054,16.527,373.29,370.49,0.9925,4.762
rician,M1_image,10.0,SAIL I-II,0,0.6074,0.3239,2.1239,peak,shared,0.6074,8.144,8.144,232.63,228.75,0.9833,4.727
rician,M1_image,10.0,SAIL I-II,1,0.6074,0.3239,2.1239,peak,shared,0.6074,8.144,12.381,303.5,299.62,0.9872,4.741
rician,M1_image,10.0,SAIL I-II,2,0.6074,0.3239,2.1239,peak,shared,0.6074,8.144,16.618,374.37,370.49,0.9896,4.751
rician,M3_token,10.0,SAIL I-II,0,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,7.828,228.84,228.75,0.9996,4.788
rician,M3_token,10.0,SAIL I-II,1,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,12.065,299.71,299.62,0.9997,4.789
rician,M3_token,10.0,SAIL I-II,2,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,16.301,370.58,370.49,0.9997,4.789
rician,M4_adaptive,10.0,SAIL I-II,0,0.3407,0.1817,1.9817,peak,shared,0.3542,8.002,8.002,230.93,228.75,0.9906,4.754
rician,M4_adaptive,10.0,SAIL I-II,1,0.3407,0.1817,1.9817,peak,shared,0.3542,8.002,12.238,301.8,299.62,0.9928,4.763
rician,M4_adaptive,10.0,SAIL I-II,2,0.3407,0.1817,1.9817,peak,shared,0.3542,8.002,16.475,372.67,370.49,0.9941,4.768
rician,M1_image,15.0,SAIL I-II,0,0.4679,0.2495,2.0495,peak,shared,0.4679,8.07,8.07,231.74,228.75,0.9871,4.741
rician,M1_image,15.0,SAIL I-II,1,0.4679,0.2495,2.0495,peak,shared,0.4679,8.07,12.306,302.61,299.62,0.9901,4.752
rician,M1_image,15.0,SAIL I-II,2,0.4679,0.2495,2.0495,peak,shared,0.4679,8.07,16.543,373.48,370.49,0.992,4.76
rician,M3_token,15.0,SAIL I-II,0,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,7.828,228.84,228.75,0.9996,4.788
rician,M3_token,15.0,SAIL I-II,1,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,12.065,299.71,299.62,0.9997,4.789
rician,M3_token,15.0,SAIL I-II,2,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,16.301,370.58,370.49,0.9997,4.789
rician,M4_adaptive,15.0,SAIL I-II,0,0.2137,0.114,1.914,peak,shared,0.2272,7.934,7.934,230.11,228.75,0.9941,4.767
rician,M4_adaptive,15.0,SAIL I-II,1,0.2137,0.114,1.914,peak,shared,0.2272,7.934,12.171,300.98,299.62,0.9955,4.773
rician,M4_adaptive,15.0,SAIL I-II,2,0.2137,0.114,1.914,peak,shared,0.2272,7.934,16.408,371.85,370.49,0.9963,4.776
rician,M1_image,20.0,SAIL I-II,0,0.3527,0.1881,1.9881,peak,shared,0.3527,8.008,8.008,231.0,228.75,0.9902,4.753
rician,M1_image,20.0,SAIL I-II,1,0.3527,0.1881,1.9881,peak,shared,0.3527,8.008,12.245,301.87,299.62,0.9925,4.762
rician,M1_image,20.0,SAIL I-II,2,0.3527,0.1881,1.9881,peak,shared,0.3527,8.008,16.482,372.74,370.49,0.9939,4.767
rician,M3_token,20.0,SAIL I-II,0,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,7.828,228.84,228.75,0.9996,4.788
rician,M3_token,20.0,SAIL I-II,1,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,12.065,299.71,299.62,0.9997,4.789
rician,M3_token,20.0,SAIL I-II,2,0.0146,0.0078,1.8078,peak,shared,0.0539,7.828,16.301,370.58,370.49,0.9997,4.789
rician,M4_adaptive,20.0,SAIL I-II,0,0.1634,0.0871,1.8871,peak,shared,0.1769,7.907,7.907,229.79,228.75,0.9954,4.773
rician,M4_adaptive,20.0,SAIL I-II,1,0.1634,0.0871,1.8871,peak,shared,0.1769,7.907,12.144,300.66,299.62,0.9965,4.777
rician,M4_adaptive,20.0,SAIL I-II,2,0.1634,0.0871,1.8871,peak,shared,0.1769,7.907,16.381,371.53,370.49,0.9972,4.779
rician,M2_analog,-5.0,SAIL I-II,0,0.3,0.16,1.96,peak,shared,0.3,7.98,7.98,230.67,228.75,0.9917,4.758
rician,M2_analog,-5.0,SAIL I-II,1,0.3,0.16,1.96,peak,shared,0.3,7.98,12.217,301.54,299.62,0.9936,4.766
rician,M2_analog,-5.0,SAIL I-II,2,0.3,0.16,1.96,peak,shared,0.3,7.98,16.454,372.41,370.49,0.9948,4.77
rician,M2_analog,0.0,SAIL I-II,0,0.3,0.16,1.96,peak,shared,0.3,7.98,7.98,230.67,228.75,0.9917,4.758
rician,M2_analog,0.0,SAIL I-II,1,0.3,0.16,1.96,peak,shared,0.3,7.98,12.217,301.54,299.62,0.9936,4.766
rician,M2_analog,0.0,SAIL I-II,2,0.3,0.16,1.96,peak,shared,0.3,7.98,16.454,372.41,370.49,0.9948,4.77
rician,M2_analog,5.0,SAIL I-II,0,0.3,0.16,1.96,peak,shared,0.3,7.98,7.98,230.67,228.75,0.9917,4.758
rician,M2_analog,5.0,SAIL I-II,1,0.3,0.16,1.96,peak,shared,0.3,7.98,12.217,301.54,299.62,0.9936,4.766
rician,M2_analog,5.0,SAIL I-II,2,0.3,0.16,1.96,peak,shared,0.3,7.98,16.454,372.41,370.49,0.9948,4.77
rician,M2_analog,10.0,SAIL I-II,0,0.3,0.16,1.96,peak,shared,0.3,7.98,7.98,230.67,228.75,0.9917,4.758
rician,M2_analog,10.0,SAIL I-II,1,0.3,0.16,1.96,peak,shared,0.3,7.98,12.217,301.54,299.62,0.9936,4.766
rician,M2_analog,10.0,SAIL I-II,2,0.3,0.16,1.96,peak,shared,0.3,7.98,16.454,372.41,370.49,0.9948,4.77
rician,M2_analog,15.0,SAIL I-II,0,0.3,0.16,1.96,peak,shared,0.3,7.98,7.98,230.67,228.75,0.9917,4.758
rician,M2_analog,15.0,SAIL I-II,1,0.3,0.16,1.96,peak,shared,0.3,7.98,12.217,301.54,299.62,0.9936,4.766
rician,M2_analog,15.0,SAIL I-II,2,0.3,0.16,1.96,peak,shared,0.3,7.98,16.454,372.41,370.49,0.9948,4.77
rician,M2_analog,20.0,SAIL I-II,0,0.3,0.16,1.96,peak,shared,0.3,7.98,7.98,230.67,228.75,0.9917,4.758
rician,M2_analog,20.0,SAIL I-II,1,0.3,0.16,1.96,peak,shared,0.3,7.98,12.217,301.54,299.62,0.9936,4.766
rician,M2_analog,20.0,SAIL I-II,2,0.3,0.16,1.96,peak,shared,0.3,7.98,16.454,372.41,370.49,0.9948,4.77
rician,M0_naive,-5.0,SAIL I-II,0,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,10.658,262.8,228.75,0.8704,4.299
rician,M0_naive,-5.0,SAIL I-II,1,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,14.894,333.67,299.62,0.8979,4.403
rician,M0_naive,-5.0,SAIL I-II,2,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,19.131,404.54,370.49,0.9158,4.471
rician,M0_naive,0.0,SAIL I-II,0,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,10.658,262.8,228.75,0.8704,4.299
rician,M0_naive,0.0,SAIL I-II,1,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,14.894,333.67,299.62,0.8979,4.403
rician,M0_naive,0.0,SAIL I-II,2,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,19.131,404.54,370.49,0.9158,4.471
rician,M0_naive,5.0,SAIL I-II,0,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,10.658,262.8,228.75,0.8704,4.299
rician,M0_naive,5.0,SAIL I-II,1,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,14.894,333.67,299.62,0.8979,4.403
rician,M0_naive,5.0,SAIL I-II,2,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,19.131,404.54,370.49,0.9158,4.471
rician,M0_naive,10.0,SAIL I-II,0,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,10.658,262.8,228.75,0.8704,4.299
rician,M0_naive,10.0,SAIL I-II,1,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,14.894,333.67,299.62,0.8979,4.403
rician,M0_naive,10.0,SAIL I-II,2,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,19.131,404.54,370.49,0.9158,4.471
rician,M0_naive,15.0,SAIL I-II,0,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,10.658,262.8,228.75,0.8704,4.299
rician,M0_naive,15.0,SAIL I-II,1,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,14.894,333.67,299.62,0.8979,4.403
rician,M0_naive,15.0,SAIL I-II,2,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,19.131,404.54,370.49,0.9158,4.471
rician,M0_naive,20.0,SAIL I-II,0,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,10.658,262.8,228.75,0.8704,4.299
rician,M0_naive,20.0,SAIL I-II,1,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,14.894,333.67,299.62,0.8979,4.403
rician,M0_naive,20.0,SAIL I-II,2,5.3206,2.8377,4.6377,peak,shared,5.3206,10.658,19.131,404.54,370.49,0.9158,4.471
