image_id,target_class,gt_count,detected_count,count_error,abs_count_error,error_bin,zero_detection,under_count,over_count,mean_confidence
0000242_00963_d_0000005,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000242_00963_d_0000005,van,1,0,-1,1,1-2,True,True,False,0.000000
0000242_01139_d_0000006,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000242_01139_d_0000006,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000242_01139_d_0000006,car,43,0,-43,43,>5,True,True,False,0.000000
0000242_01139_d_0000006,motor,6,0,-6,6,>5,True,True,False,0.000000
0000242_01139_d_0000006,pedestrian,9,0,-9,9,>5,True,True,False,0.000000
0000242_01139_d_0000006,people,4,0,-4,4,3-5,True,True,False,0.000000
0000242_01139_d_0000006,tricycle,4,0,-4,4,3-5,True,True,False,0.000000
0000242_01139_d_0000006,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000242_01139_d_0000006,van,2,0,-2,2,1-2,True,True,False,0.000000
0000242_01475_d_0000007,car,40,0,-40,40,>5,True,True,False,0.000000
0000242_01475_d_0000007,motor,5,0,-5,5,3-5,True,True,False,0.000000
0000242_01475_d_0000007,pedestrian,9,0,-9,9,>5,True,True,False,0.000000
0000242_01475_d_0000007,people,4,0,-4,4,3-5,True,True,False,0.000000
0000242_01475_d_0000007,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_01475_d_0000007,truck,3,0,-3,3,3-5,True,True,False,0.000000
0000242_01475_d_0000007,van,1,0,-1,1,1-2,True,True,False,0.000000
0000242_01912_d_0000008,car,29,0,-29,29,>5,True,True,False,0.000000
0000242_01912_d_0000008,motor,4,0,-4,4,3-5,True,True,False,0.000000
0000242_01912_d_0000008,pedestrian,9,0,-9,9,>5,True,True,False,0.000000
0000242_01912_d_0000008,people,5,0,-5,5,3-5,True,True,False,0.000000
0000242_01912_d_0000008,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_02400_d_0000009,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_02400_d_0000009,car,16,0,-16,16,>5,True,True,False,0.000000
0000242_02400_d_0000009,motor,3,0,-3,3,3-5,True,True,False,0.000000
0000242_02400_d_0000009,pedestrian,9,0,-9,9,>5,True,True,False,0.000000
0000242_02400_d_0000009,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_02400_d_0000009,van,1,0,-1,1,1-2,True,True,False,0.000000
0000242_02762_d_0000010,car,21,0,-21,21,>5,True,True,False,0.000000
0000242_02762_d_0000010,motor,3,0,-3,3,3-5,True,True,False,0.000000
0000242_02762_d_0000010,pedestrian,2,0,-2,2,1-2,True,True,False,0.000000
0000242_02762_d_0000010,people,4,0,-4,4,3-5,True,True,False,0.000000
0000242_02762_d_0000010,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_03199_d_0000011,car,5,0,-5,5,3-5,True,True,False,0.000000
0000242_03199_d_0000011,tricycle,4,0,-4,4,3-5,True,True,False,0.000000
0000242_03668_d_0000012,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_03668_d_0000012,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000242_03668_d_0000012,car,12,0,-12,12,>5,True,True,False,0.000000
0000242_03668_d_0000012,motor,3,0,-3,3,3-5,True,True,False,0.000000
0000242_03668_d_0000012,pedestrian,6,0,-6,6,>5,True,True,False,0.000000
0000242_03668_d_0000012,people,7,0,-7,7,>5,True,True,False,0.000000
0000242_03668_d_0000012,tricycle,5,0,-5,5,3-5,True,True,False,0.000000
0000242_03668_d_0000012,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000242_03668_d_0000012,van,1,0,-1,1,1-2,True,True,False,0.000000
0000242_04116_d_0000013,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_04116_d_0000013,car,3,0,-3,3,3-5,True,True,False,0.000000
0000242_04116_d_0000013,motor,1,0,-1,1,1-2,True,True,False,0.000000
0000242_04116_d_0000013,pedestrian,2,0,-2,2,1-2,True,True,False,0.000000
0000242_04116_d_0000013,people,1,0,-1,1,1-2,True,True,False,0.000000
0000242_04600_d_0000014,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_04600_d_0000014,car,18,0,-18,18,>5,True,True,False,0.000000
0000242_04600_d_0000014,motor,3,0,-3,3,3-5,True,True,False,0.000000
0000242_04600_d_0000014,people,4,0,-4,4,3-5,True,True,False,0.000000
0000242_04600_d_0000014,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000242_05059_d_0000015,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_05059_d_0000015,car,10,0,-10,10,>5,True,True,False,0.000000
0000242_05059_d_0000015,motor,8,0,-8,8,>5,True,True,False,0.000000
0000242_05059_d_0000015,pedestrian,4,0,-4,4,3-5,True,True,False,0.000000
0000242_05059_d_0000015,people,7,0,-7,7,>5,True,True,False,0.000000
0000242_05059_d_0000015,tricycle,4,0,-4,4,3-5,True,True,False,0.000000
0000242_05059_d_0000015,van,2,0,-2,2,1-2,True,True,False,0.000000
0000242_05570_d_0000016,awning-tricycle,3,0,-3,3,3-5,True,True,False,0.000000
0000242_05570_d_0000016,car,16,0,-16,16,>5,True,True,False,0.000000
0000242_05570_d_0000016,motor,8,0,-8,8,>5,True,True,False,0.000000
0000242_05570_d_0000016,pedestrian,3,0,-3,3,3-5,True,True,False,0.000000
0000242_05570_d_0000016,people,1,0,-1,1,1-2,True,True,False,0.000000
0000242_05570_d_0000016,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_06010_d_0000017,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000242_06010_d_0000017,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000242_06010_d_0000017,car,26,0,-26,26,>5,True,True,False,0.000000
0000242_06010_d_0000017,motor,1,0,-1,1,1-2,True,True,False,0.000000
0000242_06010_d_0000017,pedestrian,6,0,-6,6,>5,True,True,False,0.000000
0000242_06010_d_0000017,people,1,0,-1,1,1-2,True,True,False,0.000000
0000242_06010_d_0000017,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_06010_d_0000017,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000242_06010_d_0000017,van,1,0,-1,1,1-2,True,True,False,0.000000
0000242_06452_d_0000018,bus,2,0,-2,2,1-2,True,True,False,0.000000
0000242_06452_d_0000018,car,6,0,-6,6,>5,True,True,False,0.000000
0000242_06452_d_0000018,motor,1,0,-1,1,1-2,True,True,False,0.000000
0000242_06452_d_0000018,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000242_06452_d_0000018,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000244_00001_d_0000001,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000244_00001_d_0000001,car,19,0,-19,19,>5,True,True,False,0.000000
0000244_00001_d_0000001,motor,5,0,-5,5,3-5,True,True,False,0.000000
0000244_00001_d_0000001,pedestrian,4,0,-4,4,3-5,True,True,False,0.000000
0000244_00001_d_0000001,people,3,0,-3,3,3-5,True,True,False,0.000000
0000244_00001_d_0000001,tricycle,3,0,-3,3,3-5,True,True,False,0.000000
0000244_00001_d_0000001,truck,3,0,-3,3,3-5,True,True,False,0.000000
0000244_00001_d_0000001,van,6,0,-6,6,>5,True,True,False,0.000000
0000244_00500_d_0000002,awning-tricycle,5,0,-5,5,3-5,True,True,False,0.000000
0000244_00500_d_0000002,car,20,0,-20,20,>5,True,True,False,0.000000
0000244_00500_d_0000002,motor,3,0,-3,3,3-5,True,True,False,0.000000
0000244_00500_d_0000002,pedestrian,1,0,-1,1,1-2,True,True,False,0.000000
0000244_00500_d_0000002,people,1,0,-1,1,1-2,True,True,False,0.000000
0000244_00500_d_0000002,van,2,0,-2,2,1-2,True,True,False,0.000000
0000244_01000_d_0000003,awning-tricycle,8,0,-8,8,>5,True,True,False,0.000000
0000244_01000_d_0000003,bus,3,0,-3,3,3-5,True,True,False,0.000000
0000244_01000_d_0000003,car,52,0,-52,52,>5,True,True,False,0.000000
0000244_01000_d_0000003,motor,9,0,-9,9,>5,True,True,False,0.000000
0000244_01000_d_0000003,pedestrian,18,0,-18,18,>5,True,True,False,0.000000
0000244_01000_d_0000003,people,1,0,-1,1,1-2,True,True,False,0.000000
0000244_01000_d_0000003,tricycle,10,0,-10,10,>5,True,True,False,0.000000
0000244_01000_d_0000003,truck,7,0,-7,7,>5,True,True,False,0.000000
0000244_01000_d_0000003,van,13,0,-13,13,>5,True,True,False,0.000000
0000244_01500_d_0000004,awning-tricycle,14,0,-14,14,>5,True,True,False,0.000000
0000244_01500_d_0000004,bus,2,0,-2,2,1-2,True,True,False,0.000000
0000244_01500_d_0000004,car,37,0,-37,37,>5,True,True,False,0.000000
0000244_01500_d_0000004,motor,2,0,-2,2,1-2,True,True,False,0.000000
0000244_01500_d_0000004,pedestrian,8,0,-8,8,>5,True,True,False,0.000000
0000244_01500_d_0000004,tricycle,23,0,-23,23,>5,True,True,False,0.000000
0000244_01500_d_0000004,truck,4,0,-4,4,3-5,True,True,False,0.000000
0000244_01500_d_0000004,van,6,0,-6,6,>5,True,True,False,0.000000
0000244_02000_d_0000005,awning-tricycle,4,0,-4,4,3-5,True,True,False,0.000000
0000244_02000_d_0000005,bus,3,0,-3,3,3-5,True,True,False,0.000000
0000244_02000_d_0000005,car,70,0,-70,70,>5,True,True,False,0.000000
0000244_02000_d_0000005,motor,7,0,-7,7,>5,True,True,False,0.000000
0000244_02000_d_0000005,pedestrian,16,0,-16,16,>5,True,True,False,0.000000
0000244_02000_d_0000005,people,7,0,-7,7,>5,True,True,False,0.000000
0000244_02000_d_0000005,tricycle,3,0,-3,3,3-5,True,True,False,0.000000
0000244_02000_d_0000005,truck,7,0,-7,7,>5,True,True,False,0.000000
0000244_02000_d_0000005,van,9,0,-9,9,>5,True,True,False,0.000000
0000244_02500_d_0000006,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000244_02500_d_0000006,car,50,0,-50,50,>5,True,True,False,0.000000
0000244_02500_d_0000006,motor,9,0,-9,9,>5,True,True,False,0.000000
0000244_02500_d_0000006,pedestrian,17,0,-17,17,>5,True,True,False,0.000000
0000244_02500_d_0000006,people,5,0,-5,5,3-5,True,True,False,0.000000
0000244_02500_d_0000006,tricycle,9,0,-9,9,>5,True,True,False,0.000000
0000244_02500_d_0000006,truck,10,0,-10,10,>5,True,True,False,0.000000
0000244_02500_d_0000006,van,11,0,-11,11,>5,True,True,False,0.000000
0000244_03000_d_0000007,awning-tricycle,3,0,-3,3,3-5,True,True,False,0.000000
0000244_03000_d_0000007,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000244_03000_d_0000007,car,22,0,-22,22,>5,True,True,False,0.000000
0000244_03000_d_0000007,motor,5,0,-5,5,3-5,True,True,False,0.000000
0000244_03000_d_0000007,pedestrian,6,0,-6,6,>5,True,True,False,0.000000
0000244_03000_d_0000007,people,2,0,-2,2,1-2,True,True,False,0.000000
0000244_03000_d_0000007,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000244_03000_d_0000007,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000244_03000_d_0000007,van,1,0,-1,1,1-2,True,True,False,0.000000
0000244_03500_d_0000008,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000244_03500_d_0000008,bus,3,0,-3,3,3-5,True,True,False,0.000000
0000244_03500_d_0000008,car,61,0,-61,61,>5,True,True,False,0.000000
0000244_03500_d_0000008,motor,11,0,-11,11,>5,True,True,False,0.000000
0000244_03500_d_0000008,pedestrian,24,0,-24,24,>5,True,True,False,0.000000
0000244_03500_d_0000008,people,12,0,-12,12,>5,True,True,False,0.000000
0000244_03500_d_0000008,tricycle,13,0,-13,13,>5,True,True,False,0.000000
0000244_03500_d_0000008,truck,10,0,-10,10,>5,True,True,False,0.000000
0000244_03500_d_0000008,van,10,0,-10,10,>5,True,True,False,0.000000
0000244_04000_d_0000009,car,20,0,-20,20,>5,True,True,False,0.000000
0000244_04000_d_0000009,motor,6,0,-6,6,>5,True,True,False,0.000000
0000244_04000_d_0000009,pedestrian,15,0,-15,15,>5,True,True,False,0.000000
0000244_04000_d_0000009,people,7,0,-7,7,>5,True,True,False,0.000000
0000244_04000_d_0000009,tricycle,3,0,-3,3,3-5,True,True,False,0.000000
0000244_04000_d_0000009,truck,3,0,-3,3,3-5,True,True,False,0.000000
0000244_04000_d_0000009,van,1,0,-1,1,1-2,True,True,False,0.000000
0000244_04400_d_0000010,car,30,0,-30,30,>5,True,True,False,0.000000
0000244_04400_d_0000010,motor,5,0,-5,5,3-5,True,True,False,0.000000
0000244_04400_d_0000010,pedestrian,30,0,-30,30,>5,True,True,False,0.000000
0000244_04400_d_0000010,people,9,0,-9,9,>5,True,True,False,0.000000
0000244_04400_d_0000010,tricycle,17,0,-17,17,>5,True,True,False,0.000000
0000244_04400_d_0000010,truck,5,0,-5,5,3-5,True,True,False,0.000000
0000244_04400_d_0000010,van,4,0,-4,4,3-5,True,True,False,0.000000
0000244_04900_d_0000011,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000244_04900_d_0000011,car,59,0,-59,59,>5,True,True,False,0.000000
0000244_04900_d_0000011,motor,4,0,-4,4,3-5,True,True,False,0.000000
0000244_04900_d_0000011,pedestrian,13,0,-13,13,>5,True,True,False,0.000000
0000244_04900_d_0000011,people,2,0,-2,2,1-2,True,True,False,0.000000
0000244_04900_d_0000011,tricycle,11,0,-11,11,>5,True,True,False,0.000000
0000244_04900_d_0000011,truck,8,0,-8,8,>5,True,True,False,0.000000
0000244_04900_d_0000011,van,8,0,-8,8,>5,True,True,False,0.000000
0000244_05400_d_0000012,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000244_05400_d_0000012,car,47,0,-47,47,>5,True,True,False,0.000000
0000244_05400_d_0000012,motor,5,0,-5,5,3-5,True,True,False,0.000000
0000244_05400_d_0000012,pedestrian,16,0,-16,16,>5,True,True,False,0.000000
0000244_05400_d_0000012,people,3,0,-3,3,3-5,True,True,False,0.000000
0000244_05400_d_0000012,tricycle,5,0,-5,5,3-5,True,True,False,0.000000
0000244_05400_d_0000012,truck,5,0,-5,5,3-5,True,True,False,0.000000
0000244_05400_d_0000012,van,7,0,-7,7,>5,True,True,False,0.000000
0000244_05900_d_0000013,bus,2,0,-2,2,1-2,True,True,False,0.000000
0000244_05900_d_0000013,car,43,0,-43,43,>5,True,True,False,0.000000
0000244_05900_d_0000013,motor,3,0,-3,3,3-5,True,True,False,0.000000
0000244_05900_d_0000013,pedestrian,6,0,-6,6,>5,True,True,False,0.000000
0000244_05900_d_0000013,people,2,0,-2,2,1-2,True,True,False,0.000000
0000244_05900_d_0000013,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000244_05900_d_0000013,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000244_05900_d_0000013,van,5,0,-5,5,3-5,True,True,False,0.000000
0000244_06388_d_0000014,bus,2,0,-2,2,1-2,True,True,False,0.000000
0000244_06388_d_0000014,car,35,0,-35,35,>5,True,True,False,0.000000
0000244_06388_d_0000014,motor,2,0,-2,2,1-2,True,True,False,0.000000
0000244_06388_d_0000014,pedestrian,2,0,-2,2,1-2,True,True,False,0.000000
0000244_06388_d_0000014,people,1,0,-1,1,1-2,True,True,False,0.000000
0000244_06388_d_0000014,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000244_06388_d_0000014,van,2,0,-2,2,1-2,True,True,False,0.000000
0000249_00001_d_0000001,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000249_00001_d_0000001,car,54,0,-54,54,>5,True,True,False,0.000000
0000249_00001_d_0000001,motor,2,0,-2,2,1-2,True,True,False,0.000000
0000249_00001_d_0000001,pedestrian,9,0,-9,9,>5,True,True,False,0.000000
0000249_00001_d_0000001,people,2,0,-2,2,1-2,True,True,False,0.000000
0000249_00001_d_0000001,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000249_00001_d_0000001,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000249_00001_d_0000001,van,9,0,-9,9,>5,True,True,False,0.000000
0000249_00235_d_0000002,car,33,0,-33,33,>5,True,True,False,0.000000
0000249_00235_d_0000002,motor,12,0,-12,12,>5,True,True,False,0.000000
0000249_00235_d_0000002,pedestrian,7,0,-7,7,>5,True,True,False,0.000000
0000249_00235_d_0000002,people,5,0,-5,5,3-5,True,True,False,0.000000
0000249_00235_d_0000002,tricycle,5,0,-5,5,3-5,True,True,False,0.000000
0000249_00235_d_0000002,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000249_00235_d_0000002,van,20,0,-20,20,>5,True,True,False,0.000000
0000249_00603_d_0000003,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000249_00603_d_0000003,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000249_00603_d_0000003,car,23,0,-23,23,>5,True,True,False,0.000000
0000249_00603_d_0000003,pedestrian,3,0,-3,3,3-5,True,True,False,0.000000
0000249_00603_d_0000003,people,1,0,-1,1,1-2,True,True,False,0.000000
0000249_00603_d_0000003,tricycle,6,0,-6,6,>5,True,True,False,0.000000
0000249_00603_d_0000003,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000249_00603_d_0000003,van,10,0,-10,10,>5,True,True,False,0.000000
0000249_01100_d_0000004,car,17,0,-17,17,>5,True,True,False,0.000000
0000249_01100_d_0000004,motor,3,0,-3,3,3-5,True,True,False,0.000000
0000249_01100_d_0000004,pedestrian,1,0,-1,1,1-2,True,True,False,0.000000
0000249_01100_d_0000004,people,1,0,-1,1,1-2,True,True,False,0.000000
0000249_01100_d_0000004,tricycle,5,0,-5,5,3-5,True,True,False,0.000000
0000249_01514_d_0000005,car,27,0,-27,27,>5,True,True,False,0.000000
0000249_01514_d_0000005,motor,3,0,-3,3,3-5,True,True,False,0.000000
0000249_01514_d_0000005,pedestrian,7,0,-7,7,>5,True,True,False,0.000000
0000249_01514_d_0000005,people,6,0,-6,6,>5,True,True,False,0.000000
0000249_01514_d_0000005,tricycle,4,0,-4,4,3-5,True,True,False,0.000000
0000249_01514_d_0000005,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000249_01514_d_0000005,van,3,0,-3,3,3-5,True,True,False,0.000000
0000249_01635_d_0000006,bus,4,0,-4,4,3-5,True,True,False,0.000000
0000249_01635_d_0000006,car,41,0,-41,41,>5,True,True,False,0.000000
0000249_01635_d_0000006,motor,4,0,-4,4,3-5,True,True,False,0.000000
0000249_01635_d_0000006,pedestrian,14,0,-14,14,>5,True,True,False,0.000000
0000249_01635_d_0000006,people,8,0,-8,8,>5,True,True,False,0.000000
0000249_01635_d_0000006,tricycle,5,0,-5,5,3-5,True,True,False,0.000000
0000249_01635_d_0000006,van,4,0,-4,4,3-5,True,True,False,0.000000
0000249_02073_d_0000007,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000249_02073_d_0000007,car,33,0,-33,33,>5,True,True,False,0.000000
0000249_02073_d_0000007,motor,8,0,-8,8,>5,True,True,False,0.000000
0000249_02073_d_0000007,pedestrian,3,0,-3,3,3-5,True,True,False,0.000000
0000249_02073_d_0000007,people,11,0,-11,11,>5,True,True,False,0.000000
0000249_02073_d_0000007,tricycle,6,0,-6,6,>5,True,True,False,0.000000
0000249_02073_d_0000007,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000249_02073_d_0000007,van,1,0,-1,1,1-2,True,True,False,0.000000
0000249_02468_d_0000008,car,11,0,-11,11,>5,True,True,False,0.000000
0000249_02468_d_0000008,motor,2,0,-2,2,1-2,True,True,False,0.000000
0000249_02468_d_0000008,people,3,0,-3,3,3-5,True,True,False,0.000000
0000249_02468_d_0000008,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000249_02900_d_0000009,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000249_02900_d_0000009,bus,3,0,-3,3,3-5,True,True,False,0.000000
0000249_02900_d_0000009,car,43,0,-43,43,>5,True,True,False,0.000000
0000249_02900_d_0000009,motor,13,0,-13,13,>5,True,True,False,0.000000
0000249_02900_d_0000009,pedestrian,15,0,-15,15,>5,True,True,False,0.000000
0000249_02900_d_0000009,people,10,0,-10,10,>5,True,True,False,0.000000
0000249_02900_d_0000009,tricycle,8,0,-8,8,>5,True,True,False,0.000000
0000249_02900_d_0000009,truck,3,0,-3,3,3-5,True,True,False,0.000000
0000249_02900_d_0000009,van,3,0,-3,3,3-5,True,True,False,0.000000
0000249_03400_d_0000010,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000249_03400_d_0000010,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000249_03400_d_0000010,car,46,0,-46,46,>5,True,True,False,0.000000
0000249_03400_d_0000010,motor,6,0,-6,6,>5,True,True,False,0.000000
0000249_03400_d_0000010,pedestrian,13,0,-13,13,>5,True,True,False,0.000000
0000249_03400_d_0000010,people,7,0,-7,7,>5,True,True,False,0.000000
0000249_03400_d_0000010,tricycle,4,0,-4,4,3-5,True,True,False,0.000000
0000249_03400_d_0000010,truck,4,0,-4,4,3-5,True,True,False,0.000000
0000249_03400_d_0000010,van,7,0,-7,7,>5,True,True,False,0.000000
0000249_03900_d_0000011,bus,2,0,-2,2,1-2,True,True,False,0.000000
0000249_03900_d_0000011,car,47,0,-47,47,>5,True,True,False,0.000000
0000249_03900_d_0000011,motor,7,0,-7,7,>5,True,True,False,0.000000
0000249_03900_d_0000011,pedestrian,2,0,-2,2,1-2,True,True,False,0.000000
0000249_03900_d_0000011,people,5,0,-5,5,3-5,True,True,False,0.000000
0000249_03900_d_0000011,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000249_03900_d_0000011,truck,7,0,-7,7,>5,True,True,False,0.000000
0000249_03900_d_0000011,van,9,0,-9,9,>5,True,True,False,0.000000
0000253_00001_d_0000001,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000253_00001_d_0000001,car,79,0,-79,79,>5,True,True,False,0.000000
0000253_00001_d_0000001,motor,4,0,-4,4,3-5,True,True,False,0.000000
0000253_00001_d_0000001,pedestrian,3,0,-3,3,3-5,True,True,False,0.000000
0000253_00001_d_0000001,tricycle,4,0,-4,4,3-5,True,True,False,0.000000
0000253_00001_d_0000001,truck,6,0,-6,6,>5,True,True,False,0.000000
0000253_00001_d_0000001,van,7,0,-7,7,>5,True,True,False,0.000000
0000256_00715_d_0000019,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000256_00715_d_0000019,bus,4,0,-4,4,3-5,True,True,False,0.000000
0000256_00715_d_0000019,car,45,0,-45,45,>5,True,True,False,0.000000
0000256_00715_d_0000019,motor,3,0,-3,3,3-5,True,True,False,0.000000
0000256_00715_d_0000019,pedestrian,11,0,-11,11,>5,True,True,False,0.000000
0000256_00715_d_0000019,people,3,0,-3,3,3-5,True,True,False,0.000000
0000256_00715_d_0000019,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000256_00715_d_0000019,truck,12,0,-12,12,>5,True,True,False,0.000000
0000256_00715_d_0000019,van,9,0,-9,9,>5,True,True,False,0.000000
0000256_02173_d_0000030,car,17,0,-17,17,>5,True,True,False,0.000000
0000256_02173_d_0000030,motor,1,0,-1,1,1-2,True,True,False,0.000000
0000256_02173_d_0000030,pedestrian,6,0,-6,6,>5,True,True,False,0.000000
0000256_02173_d_0000030,people,2,0,-2,2,1-2,True,True,False,0.000000
0000256_02173_d_0000030,tricycle,4,0,-4,4,3-5,True,True,False,0.000000
0000256_02173_d_0000030,truck,7,0,-7,7,>5,True,True,False,0.000000
0000256_02173_d_0000030,van,10,0,-10,10,>5,True,True,False,0.000000
0000263_02401_d_0000179,car,9,0,-9,9,>5,True,True,False,0.000000
0000263_02401_d_0000179,motor,1,0,-1,1,1-2,True,True,False,0.000000
0000263_02401_d_0000179,pedestrian,4,0,-4,4,3-5,True,True,False,0.000000
0000263_02401_d_0000179,people,1,0,-1,1,1-2,True,True,False,0.000000
0000263_02401_d_0000179,van,2,0,-2,2,1-2,True,True,False,0.000000
0000269_00001_d_0000348,car,65,0,-65,65,>5,True,True,False,0.000000
0000269_00001_d_0000348,motor,10,0,-10,10,>5,True,True,False,0.000000
0000269_00001_d_0000348,pedestrian,22,0,-22,22,>5,True,True,False,0.000000
0000269_00001_d_0000348,people,18,0,-18,18,>5,True,True,False,0.000000
0000269_00001_d_0000348,tricycle,5,0,-5,5,3-5,True,True,False,0.000000
0000269_00001_d_0000348,van,6,0,-6,6,>5,True,True,False,0.000000
0000269_00201_d_0000349,car,31,0,-31,31,>5,True,True,False,0.000000
0000269_00201_d_0000349,pedestrian,7,0,-7,7,>5,True,True,False,0.000000
0000269_00201_d_0000349,people,5,0,-5,5,3-5,True,True,False,0.000000
0000269_00201_d_0000349,van,4,0,-4,4,3-5,True,True,False,0.000000
0000269_00601_d_0000351,car,54,0,-54,54,>5,True,True,False,0.000000
0000269_00601_d_0000351,motor,7,0,-7,7,>5,True,True,False,0.000000
0000269_00601_d_0000351,pedestrian,13,0,-13,13,>5,True,True,False,0.000000
0000269_00601_d_0000351,people,13,0,-13,13,>5,True,True,False,0.000000
0000269_00601_d_0000351,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000269_00601_d_0000351,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000269_00601_d_0000351,van,4,0,-4,4,3-5,True,True,False,0.000000
0000271_00001_d_0000374,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000271_00001_d_0000374,car,5,0,-5,5,3-5,True,True,False,0.000000
0000271_00001_d_0000374,motor,22,0,-22,22,>5,True,True,False,0.000000
0000271_00001_d_0000374,pedestrian,16,0,-16,16,>5,True,True,False,0.000000
0000271_00001_d_0000374,people,5,0,-5,5,3-5,True,True,False,0.000000
0000271_00001_d_0000374,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000271_00001_d_0000374,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000271_00001_d_0000374,van,5,0,-5,5,3-5,True,True,False,0.000000
0000271_00201_d_0000375,awning-tricycle,3,0,-3,3,3-5,True,True,False,0.000000
0000271_00201_d_0000375,car,18,0,-18,18,>5,True,True,False,0.000000
0000271_00201_d_0000375,motor,19,0,-19,19,>5,True,True,False,0.000000
0000271_00201_d_0000375,pedestrian,13,0,-13,13,>5,True,True,False,0.000000
0000271_00201_d_0000375,people,8,0,-8,8,>5,True,True,False,0.000000
0000271_00201_d_0000375,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000271_00201_d_0000375,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000271_00201_d_0000375,van,7,0,-7,7,>5,True,True,False,0.000000
0000271_00401_d_0000376,car,2,0,-2,2,1-2,True,True,False,0.000000
0000271_00401_d_0000376,motor,5,0,-5,5,3-5,True,True,False,0.000000
0000271_00401_d_0000376,pedestrian,7,0,-7,7,>5,True,True,False,0.000000
0000271_00401_d_0000376,people,1,0,-1,1,1-2,True,True,False,0.000000
0000271_00401_d_0000376,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000271_00401_d_0000376,truck,5,0,-5,5,3-5,True,True,False,0.000000
0000271_00401_d_0000376,van,4,0,-4,4,3-5,True,True,False,0.000000
0000271_00601_d_0000377,car,16,0,-16,16,>5,True,True,False,0.000000
0000271_00601_d_0000377,motor,18,0,-18,18,>5,True,True,False,0.000000
0000271_00601_d_0000377,pedestrian,28,0,-28,28,>5,True,True,False,0.000000
0000271_00601_d_0000377,people,3,0,-3,3,3-5,True,True,False,0.000000
0000271_00601_d_0000377,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000271_00601_d_0000377,truck,2,0,-2,2,1-2,True,True,False,0.000000
