episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,mean_q_defer,mean_q_cache_stale,path_cache_ratio,path_token_ratio,path_image_ratio,path_defer_ratio,path_cache_update_ratio,expert_agreement,expert_path_cache_ratio,expert_path_token_ratio,expert_path_image_ratio,expert_path_defer_ratio,expert_path_cache_update_ratio,mean_defer_count,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,escalation_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_escalation,lambda_quality,lambda_deadline
98.0,-3.259445,-402.66236394571763,-402.66236394571763,-3.259445,0.2,-0.6518889999999999,-80.53247278914353,-80.53247278914353,0.1751838,0.3008494,0.15623046875,0.37120000000000003,1.2992000000000001,0.0,212.170315,0.0,0.0,0.0,2.8,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,1.856,0.0,1060.851575,0.0,0.0,0.2,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.03466666666666668,0.4730555555555556,0.9970000000000001,0.1955008,0.14850000000000002,0.06349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,-5.08357,-377.03904087217194,-377.03904087217194,-5.08357,0.6,-1.016714,-75.4078081744344,-75.4078081744344,0.40102479999999996,0.1996946,0.54353515625,0.2784,0.9743999999999999,0.0,1563.9637903999999,0.0,0.0,0.0,1.4,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.392,0.0,2960.1877910000003,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.034,0.47125,0.991,0.5865004,0.4255,0.17049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,-1.507917,-546.6134239642167,-546.6134239642167,-1.507917,0.2,-0.3015834,-109.32268479284335,-109.32268479284335,0.1717994,0.2820952,0.16123046875,0.5234,1.6369999999999998,0.0,638.888631,0.4,0.0,0.0,2.4,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.617,0.0,1064.814385,1.0,0.0,0.2,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.03333333333333334,0.46944444444444444,0.9969999999999999,0.1955008,0.14850000000000002,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,3.954892,-254.3179256986314,-254.3179256986314,3.954892,0.6,0.7909784,-50.86358513972628,-50.86358513972628,0.4614572,0.1921868,0.55380859375,0.23199999999999998,0.8816,0.0,1617.6177338,0.0,0.0,0.0,1.4,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.16,0.0,3057.935445,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.03266666666666666,0.4676388888888889,0.9630000000000001,0.5445003999999999,0.4255,0.17049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,6.003017,-206.087548502187,-206.087548502187,6.003017,0.6,1.2006033999999999,-41.2175097004374,-41.2175097004374,0.5643406,0.1221864,0.7975,0.1392,0.2784,0.0,2615.5414784,0.8,0.8,0.0,0.4,0.2,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.696,0.0,3996.863185,1.0,1.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,5.199634552001953,250.0,0.032,0.4658333333333334,0.9460000000000001,0.7190002000000001,0.564,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,0.08842400000000028,-459.43294662297006,-459.43294662297006,0.08842400000000028,0.4,0.017684800000000056,-91.88658932459401,-91.88658932459401,0.32763679999999995,0.2481218,0.36486328125,0.4176,1.6704,0.0,610.8403780000001,0.0,0.0,0.0,2.4,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,2.088,0.0,2037.870971,0.0,0.0,0.4,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.03133333333333334,0.4640277777777778,0.9800000000000001,0.3700006,0.28700000000000003,0.11699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,5.337076000000001,-269.51042812634716,-269.51042812634716,5.337076000000001,0.4,1.0674152000000001,-53.902085625269436,-53.902085625269436,0.5153982,0.12188380000000001,0.48369140625,0.24500000000000002,0.8018000000000001,0.0,1857.4115654000002,0.6,0.6,0.0,1.2,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.225,0.0,3051.833796,1.0,1.0,0.6,0.4,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,5.199634552001953,250.0,0.03066666666666666,0.46222222222222226,0.9800000000000001,0.5700004000000001,0.4149999999999999,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,-8.909047000000001,-238.67742259866483,-238.67742259866483,-8.909047000000001,0.4,-1.7818094000000002,-47.735484519732964,-47.735484519732964,0.545695,0.06528579999999999,44.52009765625,0.1058,0.1058,0.0,2719.1537088,0.8,0.8,0.0,0.2,0.2,0.6,0.2,0.0,0.0,1.0,0.2,0.6,0.2,0.0,0.0,0.0,0.529,0.0,3750.3121410000003,1.0,1.0,0.8,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,5.199634552001953,250.0,0.03,0.46041666666666664,0.9629999999999999,0.7445002000000001,0.5635,0.25849999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,-1.539447,-511.07159280204473,-511.07159280204473,-1.539447,0.2,-0.3078894,-102.21431856040894,-102.21431856040894,0.1717994,0.2794172,0.16123046875,0.5234,1.7762,0.0,424.90744000000007,0.0,0.0,0.0,2.6,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.617,0.0,1062.2686,0.0,0.0,0.2,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.029333333333333336,0.4586111111111111,0.9969999999999999,0.1955008,0.14850000000000002,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,0.13875900000000008,-493.1972146883196,-493.1972146883196,0.13875900000000008,0.4,0.027751800000000014,-98.63944293766392,-98.63944293766392,0.325684,0.2420384,0.316796875,0.4176,1.5312,0.0,781.0852611999999,0.4,0.0,0.0,2.2,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,2.088,0.0,1987.0513199999998,1.0,0.0,0.4,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.02866666666666666,0.4568055555555555,0.966,0.3490006,0.28700000000000003,0.11699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,-3.247826,-625.0924716087051,-625.0924716087051,-3.247826,0.2,-0.6495652,-125.01849432174102,-125.01849432174102,0.1751838,0.30371780000000004,0.15623046875,0.5568,1.9487999999999999,0.0,214.22921580000002,0.0,0.0,0.0,2.8,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.784,0.0,1071.146079,0.0,0.0,0.2,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.027999999999999997,0.45499999999999996,0.983,0.17450079999999998,0.14850000000000002,0.06349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,1.6644050000000008,-231.48806290759296,-231.48806290759296,1.6644050000000008,0.6,0.33288100000000015,-46.29761258151859,-46.29761258151859,0.485182,0.12769380000000002,0.47855468749999996,0.24500000000000002,0.8018000000000001,0.0,1849.1285492000002,0.0,0.0,0.0,1.2,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.225,0.0,3107.751205,0.0,0.0,0.6,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.027333333333333334,0.45319444444444446,0.977,0.5655004000000001,0.4255,0.17049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,-7.338155,-464.0554289543152,-464.0554289543152,-7.338155,0.0,-1.4676310000000001,-92.81108579086303,-92.81108579086303,0.21599519999999997,0.1626288,0.5357226562499999,0.44660479999999997,1.334616,0.0,1914.0453882000002,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,2.233024,0.0,2765.228046,0.0,0.0,0.6,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.026666666666666672,0.4513888888888889,0.9629999999999999,0.5445004,0.4255,0.17049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,-0.11415399999999987,-403.16585658672676,-403.16585658672676,-0.11415399999999987,0.4,-0.022830799999999974,-80.63317131734536,-80.63317131734536,0.41898160000000007,0.1798138,0.49603515624999994,0.34560159999999995,1.1760047999999999,0.0,1668.4923142,0.0,0.0,0.0,1.4,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.7280079999999998,0.0,3109.791601,0.0,0.0,0.6,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.025999999999999995,0.44958333333333333,0.9630000000000001,0.5445003999999999,0.4255,0.17049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,-4.60187,-376.67819103831926,-376.67819103831926,-4.60187,0.6,-0.920374,-75.33563820766385,-75.33563820766385,0.45835020000000004,0.17236920000000003,0.46841796875,0.2784,0.9743999999999999,0.0,1621.247904,0.0,0.0,0.0,1.4,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.392,0.0,2998.442707,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.025333333333333333,0.4477777777777778,0.991,0.5865004,0.4255,0.17049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,3.8549990000000003,-193.46003257863697,-193.46003257863697,3.8549990000000003,0.8,0.7709998,-38.69200651572739,-38.69200651572739,0.6603658,0.09907940000000001,0.63478515625,0.1392,0.4176,0.0,2424.7056758,0.0,0.0,0.0,0.6,0.2,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.696,0.0,3951.628707,0.0,0.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.02466666666666667,0.4459722222222222,0.9879999999999999,0.7820002,0.5640000000000001,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,-4.4394149999999994,-556.003559618344,-556.003559618344,-4.4394149999999994,0.2,-0.8878829999999999,-111.20071192366879,-111.20071192366879,0.19358760000000003,0.24135179999999998,0.41956054687499994,0.48480159999999994,1.7328047999999998,0.0,842.2197663999999,0.0,0.0,0.0,2.2,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,2.4240079999999997,0.0,2101.174356,0.0,0.0,0.4,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.024000000000000007,0.4441666666666667,0.994,0.39100060000000003,0.28700000000000003,0.11699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,4.538209,-327.1142219689219,-327.1142219689219,4.538209,0.2,0.9076418,-65.42284439378439,-65.42284439378439,0.5153982,0.1202342,0.48369140625,0.24500000000000002,0.3842,0.0,2436.9509117999996,1.8,1.4,0.0,0.6,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.225,0.0,3014.001637,3.0,2.0,0.6,0.4,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.0,5.199634552001953,250.0,0.02333333333333333,0.44236111111111115,0.991,0.5865004,0.4254999999999999,0.17049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,-5.7075190000000005,-241.19291960405235,-241.19291960405235,-5.7075190000000005,0.8,-1.1415038000000002,-48.23858392081047,-48.23858392081047,0.580587,0.11990520000000002,0.6719140625000001,0.1392,0.696,0.0,1887.3033369999998,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.696,0.0,3776.496156,0.0,0.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.02266666666666667,0.4405555555555556,0.9879999999999999,0.7820002,0.5640000000000001,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,-2.534156,-441.5520542909162,-441.5520542909162,-2.534156,0.2,-0.5068311999999999,-88.31041085818325,-88.31041085818325,0.1258702,0.26654180000000005,0.23849609374999997,0.4306,1.2194,0.0,638.3447682,0.4,0.0,0.0,2.4,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.153,0.0,1063.907947,1.0,0.0,0.2,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.022000000000000006,0.43875000000000003,0.9969999999999999,0.1955008,0.14850000000000002,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,5.099627999999999,-283.96687022124917,-283.96687022124917,5.099627999999999,0.4,1.0199255999999999,-56.79337404424983,-56.79337404424983,0.5910582,0.10010979999999998,0.8019433593749999,0.1392,0.2784,0.0,2678.6426289999995,1.8,1.4,0.0,0.4,0.2,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.696,0.0,4097.40895,3.0,2.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,5.199634552001953,250.0,0.021333333333333343,0.43694444444444447,0.991,0.7865002000000001,0.5535,0.19849999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,-1.5253940000000006,-510.18662542720944,-510.18662542720944,-1.5253940000000006,0.2,-0.3050788000000001,-102.03732508544189,-102.03732508544189,0.1717994,0.2794172,0.16123046875,0.5234,1.7762,0.0,413.75648160000003,0.0,0.0,0.0,2.6,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.617,0.0,1034.391204,0.0,0.0,0.2,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020666666666666667,0.43513888888888896,0.9969999999999999,0.1955008,0.14850000000000002,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,-3.2513449999999997,-624.8057818381734,-624.8057818381734,-3.2513449999999997,0.2,-0.650269,-124.96115636763469,-124.96115636763469,0.1751838,0.30371780000000004,0.15623046875,0.5568,1.9487999999999999,0.0,210.564026,0.0,0.0,0.0,2.8,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.784,0.0,1052.82013,0.0,0.0,0.2,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.4333333333333334,0.9970000000000001,0.1955008,0.14850000000000002,0.06349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,-3.914396,-565.0031362181012,-565.0031362181012,-3.914396,0.2,-0.7828792,-113.00062724362024,-113.00062724362024,0.2471822,0.248322,0.3348046875,0.48480159999999994,1.6608063999999998,0.0,1015.614903,0.0,0.0,0.0,2.0,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,2.4240079999999997,0.0,2041.84098,0.0,0.0,0.4,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.4315277777777778,0.9800000000000001,0.3700006,0.28700000000000003,0.11699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,-2.587422,-442.1973372032485,-442.1973372032485,-2.587422,0.2,-0.5174844000000001,-88.4394674406497,-88.4394674406497,0.1258702,0.26654180000000005,0.23849609374999997,0.4306,1.2194,0.0,646.2189966,0.4,0.0,0.0,2.4,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.153,0.0,1077.031661,1.0,0.0,0.2,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.4297222222222222,1.0,0.20000079999999998,0.138,0.038000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,8.959365,-123.04647011816611,-123.04647011816611,8.959365,0.8,1.791873,-24.609294023633222,-24.609294023633222,0.6926336,0.1202342,0.48369140625,0.1392,0.4176,0.0,2334.1332974000006,0.0,0.0,0.0,0.6,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.696,0.0,3179.3435790000003,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.42791666666666667,0.977,0.5655004,0.4255,0.17049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,7.868663,-159.83374402227605,-159.83374402227605,7.868663,0.8,1.5737326,-31.96674880445521,-31.96674880445521,0.6341546,0.11821599999999999,0.56328125,0.1392,0.2784,0.0,2493.6559398,0.4,0.0,0.0,0.4,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.696,0.0,3112.7895100000005,1.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.4261111111111111,0.977,0.5655004000000001,0.4254999999999999,0.17049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,-3.2833379999999996,-625.0697309817547,-625.0697309817547,-3.2833379999999996,0.2,-0.6566675999999999,-125.01394619635093,-125.01394619635093,0.1751838,0.3008494,0.15623046875,0.5568,1.9487999999999999,0.0,213.0085778,0.0,0.0,0.0,2.8,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.784,0.0,1065.042889,0.0,0.0,0.2,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.4243055555555556,0.9970000000000001,0.1955008,0.14850000000000002,0.06349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,-0.1015090000000003,-344.8534709046948,-344.8534709046948,-0.1015090000000003,0.6,-0.020301800000000057,-68.97069418093896,-68.97069418093896,0.4885664,0.1706714,0.47355468749999996,0.2784,0.9743999999999999,0.0,1662.1558582000002,0.0,0.0,0.0,1.4,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.392,0.0,3099.193956,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.42250000000000004,0.977,0.5655004,0.4255,0.17049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,-4.561211999999999,-374.726516707612,-374.726516707612,-4.561211999999999,0.6,-0.9122423999999999,-74.9453033415224,-74.9453033415224,0.45835020000000004,0.1723692,0.46841796875,0.2784,0.9743999999999999,0.0,1609.1602946,0.0,0.0,0.0,1.4,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.392,0.0,2956.916727,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.4206944444444444,0.994,0.5910004,0.41500000000000004,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,-4.482926,-508.44022734399266,-508.44022734399266,-4.482926,0.4,-0.8965852,-101.68804546879853,-101.68804546879853,0.2954678,0.24476459999999997,0.31166015625,0.4176,1.2528000000000001,0.0,1212.1182058,0.0,0.0,0.0,1.8,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,2.088,0.0,2037.1159010000001,0.0,0.0,0.4,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.41888888888888887,0.994,0.39100060000000003,0.28700000000000003,0.11699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,-2.8839299999999994,-380.11155405790555,-380.11155405790555,-2.8839299999999994,0.2,-0.5767859999999999,-76.02231081158111,-76.02231081158111,0.3157962,0.1677876,0.5183789062499999,0.37940319999999994,1.137808,0.0,1852.4834446,0.0,0.0,0.0,1.2,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.8970159999999998,0.0,3044.714857,0.0,0.0,0.6,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.4170833333333333,0.991,0.5865004,0.4255,0.17049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.6025400000000003,-460.4705706387617,-460.4705706387617,0.6025400000000003,0.4,0.12050800000000006,-92.09411412775235,-92.09411412775235,0.34698320000000005,0.2337754,0.31746093750000004,0.4176,1.6704,0.0,636.3661128,0.0,0.0,0.0,2.4,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,2.088,0.0,2126.26453,0.0,0.0,0.4,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.41527777777777775,0.994,0.39100060000000003,0.28700000000000003,0.11699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,-5.089262,-234.13628863665664,-234.13628863665664,-5.089262,0.8,-1.0178524,-46.82725772733133,-46.82725772733133,0.5999334000000001,0.10555880000000002,0.6245117187500001,0.1392,0.696,0.0,1777.2358410000002,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.696,0.0,3591.0908799999997,0.0,0.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.4134722222222222,0.974,0.7610002,0.5640000000000001,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,-5.367807,-676.8439929471579,-676.8439929471579,-5.367807,0.0,-1.0735614,-135.36879858943158,-135.36879858943158,0.0,0.33336060000000006,0.0,0.6626,2.0545999999999998,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3129999999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.4116666666666667,1.0,1e-06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,-3.2341100000000003,-623.8835975424585,-623.8835975424585,-3.2341100000000003,0.2,-0.646822,-124.7767195084917,-124.7767195084917,0.1751838,0.30371780000000004,0.15623046875,0.5568,1.9487999999999999,0.0,199.07160979999998,0.0,0.0,0.0,2.8,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.784,0.0,995.3580489999999,0.0,0.0,0.2,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.4098611111111111,0.9970000000000001,0.1955008,0.14850000000000002,0.06349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,-3.7420980000000004,-626.4972830671322,-626.4972830671322,-3.7420980000000004,0.2,-0.7484196000000001,-125.29945661342644,-125.29945661342644,0.12158920000000002,0.3018882,0.24098632812499998,0.5568,1.9487999999999999,0.0,200.03600360000002,0.0,0.0,0.0,2.8,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.784,0.0,1000.180018,0.0,0.0,0.2,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.40805555555555556,0.9970000000000001,0.1955008,0.14850000000000002,0.06349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,-5.097420999999999,-233.16066452145003,-233.16066452145003,-5.097420999999999,0.8,-1.0194841999999997,-46.63213290429,-46.63213290429,0.5999334000000001,0.10555880000000002,0.6245117187500001,0.1392,0.696,0.0,1754.9915016,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.696,0.0,3559.874089,0.0,0.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.40625,0.96,0.7400002000000001,0.5640000000000001,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,-3.260814,-624.7484734700084,-624.7484734700084,-3.260814,0.2,-0.6521627999999999,-124.94969469400169,-124.94969469400169,0.1751838,0.30371780000000004,0.15623046875,0.5568,1.9487999999999999,0.0,209.07911239999999,0.0,0.0,0.0,2.8,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.784,0.0,1045.395562,0.0,0.0,0.2,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.199634552001953,250.0,0.020000000000000004,0.40444444444444444,0.9970000000000001,0.1955008,0.14850000000000002,0.06349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
